2.327,3.662,5.339,7.933,11.669,17.262,26.23,41.369
1.061,2.131,3.544,5.8,9.102,14.082,22.17,36.454
-0.158,0.716,1.934,3.934,6.899,11.377,18.668,31.936
-1.356,-0.628,0.443,2.249,4.953,9.027,15.628,27.838
-2.55,-1.932,-0.972,0.686,3.187,6.939,12.958,24.145
-3.746,-3.213,-2.338,-0.794,1.548,5.042,10.577,20.821
-4.95,-4.482,-3.674,-2.219,-0.002,3.287,8.421,17.823
-6.161,-5.745,-4.989,-3.604,-1.486,1.637,6.44,15.102
-7.38,-7.004,-6.29,-4.962,-2.923,0.066,4.597,12.617
-8.604,-8.261,-7.581,-6.297,-4.322,-1.442,2.863,10.329
-9.831,-9.515,-8.861,-7.614,-5.692,-2.901,1.216,8.208
-12.895,-12.626,-12.02,-10.839,-9.011,-6.382,-2.61,3.469
-15.923,-15.685,-15.11,-13.97,-12.202,-9.678,-6.132,-0.679
-18.888,-18.67,-18.115,-17.003,-15.275,-12.821,-9.429,-4.412
-21.771,-21.567,-21.026,-19.933,-18.232,-15.826,-12.542,-7.834
-24.562,-24.368,-23.837,-22.758,-21.077,-18.705,-15.497,-11.013
-27.26,-27.073,-26.549,-25.479,-23.813,-21.466,-18.314,-13.996
-29.866,-29.684,-29.166,-28.103,-26.447,-24.12,-21.009,-16.816
-32.387,-32.209,-31.695,-30.638,-28.989,-26.676,-23.597,-19.5
-34.83,-34.656,-34.144,-33.092,-31.45,-29.147,-26.093,-22.07
-37.206,-37.034,-36.525,-35.476,-33.839,-31.545,-28.51,-24.545
-39.525,-39.355,-38.848,-37.801,-36.168,-33.881,-30.861,-26.943
-41.798,-41.629,-41.123,-40.079,-38.449,-36.167,-33.16,-29.279
-44.034,-43.866,-43.362,-42.319,-40.691,-38.414,-35.417,-31.566
-46.243,-46.077,-45.574,-44.532,-42.906,-40.633,-37.644,-33.818
-48.435,-48.269,-47.767,-46.727,-45.103,-42.832,-39.85,-36.045
-50.617,-50.452,-49.951,-48.911,-47.289,-45.021,-42.044,-38.257
-52.796,-52.631,-52.131,-51.092,-49.471,-47.205,-44.233,-40.46
-54.976,-54.812,-54.312,-53.274,-51.654,-49.389,-46.422,-42.661
-57.162,-56.998,-56.498,-55.461,-53.841,-51.579,-48.614,-44.864
-59.354,-59.19,-58.691,-57.654,-56.035,-53.774,-50.812,-47.072
-61.552,-61.389,-60.89,-59.854,-58.236,-55.975,-53.016,-49.284
-63.756,-63.593,-63.094,-62.058,-60.44,-58.181,-55.224,-51.498
-65.96,-65.797,-65.298,-64.263,-62.646,-60.387,-57.433,-53.712
-68.159,-67.997,-67.498,-66.463,-64.846,-62.589,-59.636,-55.92
-70.347,-70.184,-69.686,-68.651,-67.035,-64.778,-61.826,-58.115
-72.513,-72.351,-71.853,-70.818,-69.202,-66.946,-63.995,-60.289
-74.649,-74.487,-73.989,-72.954,-71.339,-69.083,-66.134,-62.431
-76.744,-76.582,-76.084,-75.049,-73.434,-71.179,-68.23,-64.53
-78.785,-78.624,-78.126,-77.092,-75.476,-73.221,-70.274,-66.577
-80.763,-80.602,-80.104,-79.07,-77.455,-75.2,-72.254,-68.559
-82.667,-82.505,-82.008,-80.973,-79.359,-77.104,-74.159,-70.466
-84.485,-84.324,-83.826,-82.792,-81.178,-78.924,-75.979,-72.288
